author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,url,description,name,location,verified,created_at.y,username
1022826827507814400,und,2021-04-20T20:16:13.000Z,1384601820983566340,@ricsanmartin @jmanalich 🤣🤣🤣🤣🤣🤣,0,0,0,0,"",Soy patriota amo a Dios  y soy anti zurdos Viva Chile libre,ValentinaSeguel,"Concepción, Chile",FALSE,2018-07-27T12:51:33.000Z,Valenti94010220
106078142,es,2021-04-21T00:40:16.000Z,1384668271782289411,@GiierkevonMar @jmanalich Menos mal que eres historiador flaite de mierda...con cueva tienes cuarto medio...,0,2,2,0,"","soy parte de la secta del 22% , No comunistas, No orcos ( tontos Útiles)
Mientras Chile exista,  jamás será marxista!",cat ☭⃠💚💚💚💚,"Santiago, chile",FALSE,2010-01-18T12:35:03.000Z,Catrina_Paez
107471137,es,2021-04-21T02:32:17.000Z,1384696460294295555,@jmanalich Otro genocida pro GLOBALISMO,0,0,0,0,"",vivir el día día con una sonrisa hace que todo sea más hermoso #hispanoamericano 🇨🇱❌,edgar quezada,"",FALSE,2010-01-22T17:28:25.000Z,edgarvondh
1162394193706332161,es,2021-04-20T20:44:26.000Z,1384608920933736448,@jmanalich @gonzalez_maier Y sus amigos chinos ¿ Cómo va su porcentaje de vacunación? @jmanalich,3,1,10,0,"","Liberal en lo económico, conservadora en lo moral. No a la Ideología de Género. Salvemos las Dos Vidas 💙💙💙Amo a mi Patria 🇨🇱🇨🇱🇨🇱",Tere-Abuelita heteropatriarcal no oprimida,"",FALSE,2019-08-16T16:02:56.000Z,teresa_iturbe
1162394193706332161,es,2021-04-20T20:42:53.000Z,1384608533019185155,"@jmanalich @gonzalez_maier Notable el nivel de BORREGUISMO del chileno, realmente no ta ble y ni hablar de su ci mis mo.",3,0,7,0,"","Liberal en lo económico, conservadora en lo moral. No a la Ideología de Género. Salvemos las Dos Vidas 💙💙💙Amo a mi Patria 🇨🇱🇨🇱🇨🇱",Tere-Abuelita heteropatriarcal no oprimida,"",FALSE,2019-08-16T16:02:56.000Z,teresa_iturbe
1176113006184488960,es,2021-04-21T01:24:39.000Z,1384679442316939265,@jmanalich @felipekast De que sirve si se mueren de hambre.?,0,0,0,0,"",🤔,kekoBowmanbotaelmono,"Vitacura, Chile",FALSE,2019-09-23T12:36:17.000Z,keko21210707
118218991,es,2021-04-20T21:28:35.000Z,1384620032638992386,"@jmanalich Ojala vayan pronto los rezagados de 50 a 48 esperando para que la edad siga bajando y poder vacunarme, atendiendo publico toda la pandemia se espera con ansias 👍🏻🤗",0,0,0,0,"","",giovanna martin,Viña del mar,FALSE,2010-02-27T23:59:56.000Z,conygiovi
1185383031193903104,es,2021-04-20T19:51:59.000Z,1384595723337883651,"@jmanalich Que manera de haber gente negativa y amarga. Cómo agradecerían otros países tener estos porcentajes. Así como muchas otras cosas más de Chile, pero acá que pasa? Todo está mal, todo hay que quemarlo, nada tiene arreglo. Así cómo se avanza?",2,0,11,0,"","whatever ppl say i am, that’s exactly what i’m not. ✨ respeto y apoyo la diversidad, ni ahí con cuentas machistas-homofóbicas-rascistas. Sorry not sorry! 🇨🇱💚",Vero,Iceland,FALSE,2019-10-19T02:32:16.000Z,Green__Paladin
1188487081259077632,es,2021-04-21T03:21:28.000Z,1384708838021021697,"@panchojvz23 @jmanalich Para que exista verdadero control en todo sentido en nuestro país, Unirnos por Plebiscito NoMasFuero. El fuero es el mayor poder del negocio de la política. Y no es excluyente con la constitución #Chile",0,0,0,0,"",Animalista. Me gusta la gente con altura de mira y sentido común. Proteger la libertad de expresión y el respeto.,maria antonieta,"",FALSE,2019-10-27T16:06:35.000Z,mantonietaguev1
1190626996700819456,es,2021-04-21T00:07:38.000Z,1384660059284725760,@oravlaaznog @elaval @PUV12036220 @jmanalich @ministeriosalud @MeVacuno @DrEnriqueParis 🤣 Q parte de no quiero discutir eso no entiende? Pelee solo.. Me alegra que estemos de acuerdo en mi punto.. La vacuna no inmuniza. Que tenga una buena tarde.,0,1,1,0,"",Antinom. Patriota AntiBorregos. Nunca de izquierda. Divorciada de la derecha.Ya no despertaron. Haz lo que quieras es tu libre albedrío #NoMasONU,LaPerlaDelSur.,"",FALSE,2019-11-02T13:49:48.000Z,Perlamoralescu1
