author_id,text,id,created_at.x,lang,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,name,location,description,verified,username,url,created_at.y
1210602526409670656,"@IavinJoaquin
@carreragonzalo
@PLRchile
@evopoli
@RNchile
@udipopular
#Patriotas
#SoyDel22 
@joseantoniokast
@diputadosudi
@latercera
@ElMercurio_cl
@Emol
@melnicksergio
@tere_marinovic https://t.co/L0YT0xO732",1384113927831707649,2021-04-19T11:57:30.000Z,und,0,0,1,0,Alberto 🇨🇱#RechazoFarsaConstitucional 🇨🇱,Chile,"NO, NO Y SIEMPRE NO A IDEAS DE CAMBIAR LA CONSTITUCIÓN QUE HAN LLEVADO MISERIA, ODIO Y DESTRUCCIÓN AL MUNDO.-
CRISTIANO CATÓLICO
RECHAZO NUEVA CONSTITUCIÓN.-",FALSE,alberto84139028,"",2019-12-27T16:45:18.000Z
122042963,.@LavinJoaquin Robando hasta el último minuto. Recuerda los mejores tiempos de la @udipopular en el gobierno militar. ¿Quien te pagó “Revolución Silenciosa? ... DICEN QUE CODELCO https://t.co/323Zr1WrPD,1384154585221140496,2021-04-19T14:39:04.000Z,es,0,0,0,0,Filiberto,"Concepción, Chile","Amigo: No vivas dando tantas explicaciones; tus amigos no las necesitan, tus enemigos no las creen y los estúpidos no las entienden.",FALSE,filigallup,"",2010-03-11T12:00:50.000Z
122042963,".@udipopular @diputadosudi Para variar el imbécil de Iván Moreira, hablando puras güevadas, leyendo una cartulina al lado de la cámara que lo filma, sin decir ABSOLUTAMENTE NADA, dándose vueltas como un mojon.",1384120047803658257,2021-04-19T12:21:49.000Z,es,1,0,3,0,Filiberto,"Concepción, Chile","Amigo: No vivas dando tantas explicaciones; tus amigos no las necesitan, tus enemigos no las creen y los estúpidos no las entienden.",FALSE,filigallup,"",2010-03-11T12:00:50.000Z
1246833972,@udipopular https://t.co/PIEVfyWe5k,1384512717730500609,2021-04-20T14:22:09.000Z,und,0,0,0,0,Ricardo Martinez PATRIOTA🇨🇱,SCL,"Profesor universitario, DPA UAI y posgrado en Educación. Experto en Administración y Negocios. Paracaidista amante de mi PATRIA,Anticomunista",FALSE,gmartinezric,"",2013-03-06T19:39:57.000Z
127660390,"@EstabanCorts1 @MesaJovenes @LaHigueraMuni @YERKO_ALCALDE @udipopular @ConoceDominga No sé, parece un bot",1383969161861230600,2021-04-19T02:22:15.000Z,es,0,0,0,0,Felipe Cárcamo Moreno,La Serena y Santiago,"Busco ser un Jedi en la sociología Estudio Mg. en Sociología @uahurtado | Interesado en mov sociales, extractivismos, juventudes y etnografía de lo digital.",FALSE,carcamofelipe,https://t.co/ooWZILBSnH,2010-03-29T22:09:53.000Z
1281694600520962063,"@Segpres @juanjoseossasc @jaimebellolio @rcerdan @GobiernodeChile @sebastianpinera @voceriagobierno @Min_Hacienda @MaximoPavezC @AlejandroWeberP Nunca más los perros de la derecha, nunca más @RNchile @udipopular @evopoli @PSChile @DiputadosDC estos son todos los partidos de derecha, algunos se hacen pasar de izquierda miserables reculiaos.",1384650648017379334,2021-04-20T23:30:14.000Z,es,0,0,0,0,Antonick (coldplay-parachutes),"",Anti facherio.,FALSE,arielantonick,"",2020-07-10T20:59:54.000Z
1309497943,@PanchoOrregoG @alejoazulado @fernando_atria @udipopular A mi tampoco me agrada la violencia. Pero no se puede asegurar que rodear es igual a violencia. Se puede suponer nada más. Ninguno de nosotros somos adivinos.,1384581562377850881,2021-04-20T18:55:43.000Z,es,0,0,0,0,"Claudio,a #RodearLaConvencion sin fachos ni elites",Chile,"por un Chile plurinacional /licenciado en diseño/Ingeniero Informatico. Cultura, Viajes, Músico. De #izquierda pero sin partido",FALSE,RojasDcv,"",2013-03-28T05:10:59.000Z
1309497943,@PanchoOrregoG @alejoazulado @fernando_atria @udipopular Disculpa mi picanteria... Saludos también a usted.,1384580763471974402,2021-04-20T18:52:32.000Z,es,0,1,1,0,"Claudio,a #RodearLaConvencion sin fachos ni elites",Chile,"por un Chile plurinacional /licenciado en diseño/Ingeniero Informatico. Cultura, Viajes, Músico. De #izquierda pero sin partido",FALSE,RojasDcv,"",2013-03-28T05:10:59.000Z
1309497943,"@PanchoOrregoG @alejoazulado @fernando_atria @udipopular Pero le han puesto mucho color con lo de rodearlo. Cuando se hace picado hasta el cansancio la figura retórica que encierra. No es un ataque a la democracia, pero si dejamos a los políticos solos algunos se pasaran de listos y se rodearán de empresarios corruptos.",1384580618688794628,2021-04-20T18:51:58.000Z,es,0,2,0,0,"Claudio,a #RodearLaConvencion sin fachos ni elites",Chile,"por un Chile plurinacional /licenciado en diseño/Ingeniero Informatico. Cultura, Viajes, Músico. De #izquierda pero sin partido",FALSE,RojasDcv,"",2013-03-28T05:10:59.000Z
1309497943,@alejoazulado @PanchoOrregoG @fernando_atria @udipopular Porque supones que rodearla debe ser violento... enserio como podrías asegurarlo. Acaso manifestarse es igual a violencia?,1384581104322162690,2021-04-20T18:53:54.000Z,es,0,0,0,0,"Claudio,a #RodearLaConvencion sin fachos ni elites",Chile,"por un Chile plurinacional /licenciado en diseño/Ingeniero Informatico. Cultura, Viajes, Músico. De #izquierda pero sin partido",FALSE,RojasDcv,"",2013-03-28T05:10:59.000Z
1309497943,@ROCKDRIGORE @TiaPikachu En que momento a la @udipopular se le ocurrió llevar a una negacionista. Bueno ellos igual son negacionistas.,1384589951044624387,2021-04-20T19:29:03.000Z,es,0,0,1,0,"Claudio,a #RodearLaConvencion sin fachos ni elites",Chile,"por un Chile plurinacional /licenciado en diseño/Ingeniero Informatico. Cultura, Viajes, Músico. De #izquierda pero sin partido",FALSE,RojasDcv,"",2013-03-28T05:10:59.000Z
1309497943,"@alejoazulado @PanchoOrregoG @fernando_atria Te he visto muy callado con todos los años que el congreso a estado rodeado por empresarios, Jaime Orpis derechista @udipopular condenado por corrupción y cohecho.",1384164859810500619,2021-04-19T15:19:53.000Z,es,0,2,0,0,"Claudio,a #RodearLaConvencion sin fachos ni elites",Chile,"por un Chile plurinacional /licenciado en diseño/Ingeniero Informatico. Cultura, Viajes, Músico. De #izquierda pero sin partido",FALSE,RojasDcv,"",2013-03-28T05:10:59.000Z
1339685389611786246,"@alb0black Q pretende #piñera sabia que TC era AC ya tiene cita @CorteIDH pero sus temas de corrupción, que le conviene #Renunciar ya no lo hizo, creo que va salir Acusado Constitucionalmente, quiero pensar que aunque estemos furiosos @RNchile  desligandóse de él, @udipopular los vampiros",1384642626037686274,2021-04-20T22:58:22.000Z,es,0,0,0,0,Paola Tuteleers,"Providencia, Chile","Periodista, D Mkt Directo, Community Mánager.
ecofeminista, Social FC Demócrata @Frente_amplio

Hay tiempo para nacer, tiempo para vivir, tiempo para morir",FALSE,PolyTuteleers,"",2020-12-17T21:36:14.000Z
1339685389611786246,"@sebastianpinera mucha rétorica y bonos futuro que @danieljadue se tendrá que hacer cargo, bono 10% nada,si no lo pagan las AFP Acusación Contitucional, se neesita la plata pero la salud mental por culpa de este sádico e incopetente y ganster  con la @udipopular los más ladones https://t.co/4BsSGevpwf",1384210952363466760,2021-04-19T18:23:03.000Z,es,0,0,0,0,Paola Tuteleers,"Providencia, Chile","Periodista, D Mkt Directo, Community Mánager.
ecofeminista, Social FC Demócrata @Frente_amplio

Hay tiempo para nacer, tiempo para vivir, tiempo para morir",FALSE,PolyTuteleers,"",2020-12-17T21:36:14.000Z
1339685389611786246,"Creen que Piñera vuelve con su amenaza preferida no tiene piso de la @udipopular porque de @RNchile mejor ni hablar, tupartido te da la espalda☢️☢️☢️☢️☢️",1384039752140169224,2021-04-19T07:02:45.000Z,es,0,0,0,0,Paola Tuteleers,"Providencia, Chile","Periodista, D Mkt Directo, Community Mánager.
ecofeminista, Social FC Demócrata @Frente_amplio

Hay tiempo para nacer, tiempo para vivir, tiempo para morir",FALSE,PolyTuteleers,"",2020-12-17T21:36:14.000Z
1339685389611786246,"@udipopular @javiermacaya @Tele13_Radio Traten de que no se infarte, tiiene la edad, se le salen las venas por la cabeza, se exhalta demasiado, no es mi vocero pero que sobreviva a Piñera al menos, que va sobrevir a todos, la hierba, nunca muere",1384037804179529731,2021-04-19T06:55:01.000Z,es,0,0,0,0,Paola Tuteleers,"Providencia, Chile","Periodista, D Mkt Directo, Community Mánager.
ecofeminista, Social FC Demócrata @Frente_amplio

Hay tiempo para nacer, tiempo para vivir, tiempo para morir",FALSE,PolyTuteleers,"",2020-12-17T21:36:14.000Z
1349493955201814529,@ximerincon @LaRedTV mas respeto por las FFAA @udipopular @DiputadosRN @PLRchile @DiputadosDC @desbordes @joseantoniokast @arancibialmte,1383960092299579395,2021-04-19T01:46:13.000Z,es,0,0,0,0,Alejandro Concha,"",🇨🇱,FALSE,alejand06855420,"",2021-01-13T23:11:09.000Z
135253904,"@Cooperativa Q vergüenza @udipopular , cómo no filtran bien he investigan la historia de cada postulante , hacen muy mal la pega !!",1384730159652147200,2021-04-21T04:46:11.000Z,es,0,0,0,0,C.M. I.,"Santiago, Chile","Una de las maravillas de un mercado libre es que el camino para crear más riqueza no viene de esclavizar ,sino de servir y complacer al próximo. REPUBLICANO .",FALSE,ChileFreeeee,"",2010-04-20T19:43:52.000Z
1359463094704082947,Recordando la dictadura de la @udipopular y @RNchile https://t.co/7oEf8fxzIX,1384632563990421506,2021-04-20T22:18:23.000Z,es,0,0,0,0,Andres Merari Gonzalez,"","Emprendedor digital, MBA, Ciudadano de Puerto Varas; admirador de las nuevas Tecnologías Informáticas.",FALSE,Andres_Merari_G,"",2021-02-10T11:24:46.000Z
136071990,"a falta de candidatos serios del @PLRchile como de aquellos q no se den vuelta la chaqueta x votos tipo @udipopular @RNchile @evopoli , votar x alguien RESPONSABLE”, hay q votar entonces como dice el @PSChile por la LÍNEA POLÍTICA, no por la “blanquita” de los sociolistos.. https://t.co/yjnv2FF5P1",1384584280676970496,2021-04-20T19:06:31.000Z,es,0,0,0,0,"Aus Valdivia, Chile 🇩🇪🇨🇱🇪🇸",Los Rios - Magallanes y BioBio,"Valdiviano y tb magallánico de corazón, Of (R) Ejto. de Chile; partidario de 1 Chile Federal. /Ich bin aus Valdivia, Chile. Juan P. Deck Claramunt",FALSE,jotapevaldivia,"",2010-04-22T23:42:13.000Z
136071990,@PSChile @PCdeChile @elfrente_amplio @PPD_Chile @PRadicalcl @PDC_Chile @fchahin @vidalvocero @HeraldoMunoz @gabrielboric @GiorgioJackson @KarolCariola @camila_vallejo @evopoli @udipopular @RNchile @desbordes @LavinJoaquin @guidogirardi @guillier @senadorarincon https://t.co/5DlSrmZ4gG,1384568585490681856,2021-04-20T18:04:09.000Z,und,0,0,0,0,"Aus Valdivia, Chile 🇩🇪🇨🇱🇪🇸",Los Rios - Magallanes y BioBio,"Valdiviano y tb magallánico de corazón, Of (R) Ejto. de Chile; partidario de 1 Chile Federal. /Ich bin aus Valdivia, Chile. Juan P. Deck Claramunt",FALSE,jotapevaldivia,"",2010-04-22T23:42:13.000Z
136071990,así de simple... @elfrente_amplio @PCdeChile @PSChile @PPD_Chile @PRadicalcl @PDC_Chile @evopoli @RNchile @udipopular https://t.co/pwaAYDIbZv,1384148365894590477,2021-04-19T14:14:21.000Z,es,0,0,0,0,"Aus Valdivia, Chile 🇩🇪🇨🇱🇪🇸",Los Rios - Magallanes y BioBio,"Valdiviano y tb magallánico de corazón, Of (R) Ejto. de Chile; partidario de 1 Chile Federal. /Ich bin aus Valdivia, Chile. Juan P. Deck Claramunt",FALSE,jotapevaldivia,"",2010-04-22T23:42:13.000Z
136071990,@udipopular @RNchile @evopoli https://t.co/PCpO7WDsf1,1384247943700434950,2021-04-19T20:50:02.000Z,und,0,0,0,0,"Aus Valdivia, Chile 🇩🇪🇨🇱🇪🇸",Los Rios - Magallanes y BioBio,"Valdiviano y tb magallánico de corazón, Of (R) Ejto. de Chile; partidario de 1 Chile Federal. /Ich bin aus Valdivia, Chile. Juan P. Deck Claramunt",FALSE,jotapevaldivia,"",2010-04-22T23:42:13.000Z
1377303641917382661,"@DrEnriqueParis @sebastianpinera @RodrigoDelgadoM 

En el pais que ustedes viven los elefantes rosas y los unicornios ya estan en clases presidenciales y les dieron el bono de clase media ?? @udipopular @RNchile @evopoli",1384199556791902213,2021-04-19T17:37:46.000Z,es,0,0,0,0,Paulitro Saavedra,"",no creo en nada. solo creo en mi,FALSE,PauloSa38720778,"",2021-03-31T16:56:06.000Z
1377303641917382661,"@sebastianpinera @Diego_Schalper @enavonbaer @ceciliamorel @ivanmoreirab 
ESTOS SON LOS QUE VIVEN EN UN MUNDO PARALELO DONDE HAY ELEFANTES ROSADOS Y PONYS BLANCOS Y EN LA REALIDAD LA GENTE SE MUERE EN PANDEMIA,HAMBRE Y AGENTES DEL ESTADO NOS DEJA CIEGO @udipopular @RNchile",1384160655536574469,2021-04-19T15:03:11.000Z,es,0,0,0,0,Paulitro Saavedra,"",no creo en nada. solo creo en mi,FALSE,PauloSa38720778,"",2021-03-31T16:56:06.000Z
1377303641917382661,@sebastianpinera @udipopular @RNchile @ceciliamorel https://t.co/zbueCDD1nY,1384599543535345664,2021-04-20T20:07:10.000Z,und,0,0,0,0,Paulitro Saavedra,"",no creo en nada. solo creo en mi,FALSE,PauloSa38720778,"",2021-03-31T16:56:06.000Z
140287010,@sebastianpinera @udipopular A la Basura se van Bastardos @udiotas https://t.co/NMSJhTNnkA,1384210078484500480,2021-04-19T18:19:34.000Z,es,1,0,0,0,enrique guzman ruiz,chile- iquique,"dsifruto de la vida y el mar donde vivo actualmente, me gusta la musica  folclorica",FALSE,ENRIQUEGUZMANR,"",2010-05-05T03:24:50.000Z
140287010,@udipopular Tenia que ser Defendiendo a los Empresarios @Luzebensperger #TarapacáSenadoraVendida Como Rata arrancaras después https://t.co/KDlgaLT0CT,1384297182862315530,2021-04-20T00:05:42.000Z,es,0,0,0,0,enrique guzman ruiz,chile- iquique,"dsifruto de la vida y el mar donde vivo actualmente, me gusta la musica  folclorica",FALSE,ENRIQUEGUZMANR,"",2010-05-05T03:24:50.000Z
144323876,"No hablemos de ""izquierda"", digamos comunistas porque todos sirven a ese propósito, unos como titiriteros y otros como títeres #ComunismoNuncaMas #Comunismo #Comunista 
@RNchile @evopoli @udipopular @PDC_Chile @PSChile",1384520885281906688,2021-04-20T14:54:36.000Z,es,0,0,0,0,Jorge Montero Mujica 💚,"Stgo., Chile","De derecha, liberal, libre pensador, anticomunista declarado, aborto en tres causales, matrimonio hombre y mujer, estado mínimo, parlamentarios: muy pocos",FALSE,jmonteromujica,"",2010-05-16T00:05:58.000Z
1659187308,@Chile_Vamos_ @udipopular @RNchile #SiNoHayTercerRetiroNoHayVotos ojo con eso no pesquen a @jaimebellolio el peor vendido del pais https://t.co/ZpRDLh7DD5,1384541533798551555,2021-04-20T16:16:39.000Z,es,0,0,0,0,Brulio #YoApruebo,"La Florida, Chile","",FALSE,jppbrauliorubio,"",2013-08-10T04:01:19.000Z
178149791,Soñé q los parlamentarios tenían la rectitud y honorabilidad de @DrEnriqueParis pero desperté acordandome de @PamJiles @Muletjaime @matiaswalkerp @gabrielsilber @ximerincon @LatorreJI @jorbritoh @GaelDiputada @ncastilo @MaiteOrsini muchos @RNchile y @udipopular y quise dormir,1384680776705445892,2021-04-21T01:29:57.000Z,es,0,0,0,0,Daniel,Chile,"Admiro la inteligencia y la auténtica valentía. El Cielo es mi hábitat. Tengo paciencia, pero es escasa. Hacemos la guerra para que podamos vivir en paz",FALSE,Skyciber1,https://t.co/0NK5gc7JNv,2010-08-14T00:36:58.000Z
194204504,@udipopular 🤮🤮🤮🤮🤮🤮,1384176650548482049,2021-04-19T16:06:44.000Z,und,0,0,0,0,#VariantePiñera,"","zurdo, azul y dichoso de tener una familia maravillosa.,",FALSE,titovaras,"",2010-09-23T17:44:08.000Z
1949929838,"Trending Topics esta wea hashtags # ""#ChileSinZurdos""  por huear a los #udiopatas jajajaja @udipopular ahora denuncien para bloquearme jajaja   #piñeractm #bonoclasemedia2021rechazado @sebastianpinera #EstallidoChile2021   #TerceRetiro10ciento #bonoclasemedia2021 #Curico",1384269438250229761,2021-04-19T22:15:27.000Z,es,0,0,1,0,HOCICON, Curico,"Cuando alguien asume un cargo público, debe considerarse a sí mismo como propiedad pública.",FALSE,HociconCurico,https://t.co/FyzvinafJ4,2013-10-09T19:19:51.000Z
1975227985,@udipopular lo que nos deja este pandemia par aprendizaje es jamás volver a confiar en la derecha al pueblo jamás se le olvidará toda la humillación y el hambre que nos hicieron pasar por proteger su élite.,1384592825103310849,2021-04-20T19:40:28.000Z,es,0,0,0,0,Carla Hernandez,Chile,"Amante de las nuevas tendencia en series turcas.
Influencer",FALSE,carlahernan87,"",2013-10-20T13:54:12.000Z
20405058,"Este comunista quiere cambiar las reglas acordadas por partidos democráticos donde ellos no se comprometieron. 
@evopoli  @PDC_Chile  @udipopular  @PSChile @RNchile @PPD_Chile @elfrente_amplio  @PLRchile @PRadicalcl 
@latercera 
@biobio 
@elmostrador https://t.co/JFL5aEeWdv",1384491530132594694,2021-04-20T12:57:58.000Z,es,0,0,0,0,Marco A.Ibarra C,Santiago de Chile,Contador Publico y Auditor USACH MBA Universidad Adolfo Ibañez Diplomado IFRS UDP-Deloitte,FALSE,MAICMU,"",2009-02-09T00:50:49.000Z
20405058,Quedan meses de gobierno y es básico que el sector CHV e independientes estén “unidos y con fuerza” para próximas elecciones. No hay espacio para peleas internas. No podemos entregar gobierno a izquierda totalitaria. @sebastianpinera @evopoli @RNchile @udipopular @PLRchile @Emol,1384298337818402817,2021-04-20T00:10:17.000Z,es,0,0,0,0,Marco A.Ibarra C,Santiago de Chile,Contador Publico y Auditor USACH MBA Universidad Adolfo Ibañez Diplomado IFRS UDP-Deloitte,FALSE,MAICMU,"",2009-02-09T00:50:49.000Z
217226974,"La momia @Luzebensperger de la @udipopular , con un trabajo seguro y sueldo y millonario, que pagamos todos los chilenos. VOTA EN CONTRA #TercerRetiroSenado 
#TercerRetiroOEstallido #TercerRetiro10xCientoAhora",1384226818748608527,2021-04-19T19:26:05.000Z,es,1,0,2,0,Javier Cancino,"","Libre pensador. 
Para poder cambiar el mundo, el primero que tiene que cambiar soy yo.
NO CREO EN PLANDEMIAS
Me preocupan los BORREGOS",FALSE,jcancinoguarda,"",2010-11-18T22:55:27.000Z
234536692,"@RNchile @DiputadosDC @udipopular @Camara_cl 
Después no digan que no se los advertimos 
Sigan con su circo, y hacer trampa a la constitución y los chilenos 
Se están farreando la democracia, 
Va a pasar lo mismo que en Bolivia  las FF.AA los van a sacar cagando.
A todos × huevon",1384670547766874114,2021-04-21T00:49:19.000Z,es,0,0,0,0,cristian marin urzua,"","empresario, ingeniero comercial, 43 años",FALSE,monomarin1,"",2011-01-05T22:20:34.000Z
2423064937,@jorgesiviero @udipopular Así es.,1384195980778635264,2021-04-19T17:23:33.000Z,es,0,1,0,0,Jorge García #Apruebo #ConvenciónConstituyente,"Villa Alemana, Chile","TERRORISMO NO ES LO MISMO QUE SER DIGNO EN RESISTENCIA!!!

Cocinero y Músico 391.995 Hz ... En Sol. #YoApruebo #ConvenciónConstituyente",FALSE,chacataplam,"",2014-04-02T02:28:34.000Z
2423064937,"Pero la @udipopular llora q Orpis este con cuea 5 años, si es q... ORPIS Q DEGRADA LA POLÍTICA Y A TODOS LOS CHILENOS Q PONE EN PELIGRO LA DEMOCRACIA Y Q HUMILLA A TODOS LOS CHILENOS, Y CORPESCA Y SUS DUEÑOS LIBRE D POLVO Y PAJA, PERO ROMPER UN TORNIQUETE PONE EN PELIGRO AL PAÍS? https://t.co/GClOpmPsED",1384194749435834375,2021-04-19T17:18:40.000Z,es,1,1,1,0,Jorge García #Apruebo #ConvenciónConstituyente,"Villa Alemana, Chile","TERRORISMO NO ES LO MISMO QUE SER DIGNO EN RESISTENCIA!!!

Cocinero y Músico 391.995 Hz ... En Sol. #YoApruebo #ConvenciónConstituyente",FALSE,chacataplam,"",2014-04-02T02:28:34.000Z
2482949222,"PANEL DE OPINÓN 💭 | En Combinación Clave, ahora conversamos con Juan Manuel Fuenzalida (@jmfuenzalida), diputado @UDIpopular. Hablamos sobre la contingencia política nacional.

Comenta con👉🏼 #CombinaciónClave

Únete en
📻92.9 FM 
💻https://t.co/tFvQHyuRyE https://t.co/MBdxtzl5wg",1384153473378258946,2021-04-19T14:34:39.000Z,es,0,1,1,1,La Clave,"Santiago, Chile","Cuenta oficial de Radio La Clave 92.9 FM en Santiago
La Clave, Me Escucha🎙",FALSE,radiolaclave,https://t.co/FpASx8MzV0,2014-05-08T00:28:59.000Z
254814763,"Me gustaría saber qué opina en la derecha con que @sebastianpinera vaya al TC..
@udipopular @RNchile ??",1384674485681405958,2021-04-21T01:04:58.000Z,es,0,0,0,0,Danny🦍,"Providencia, Chile",✌🏼paz,FALSE,eldannyts,"",2011-02-20T02:18:42.000Z
2800840305,@CNNChile @tv_monica Que mala candidata es Yuyuniz Navas un invento de la UDI. @udipopular @yuyuniznavas,1384473144510107650,2021-04-20T11:44:54.000Z,es,1,0,1,0,Ciudadano Gonzalez,"Santiago, Chile ","Soy un aprendiz de todo, un maestro de nada, sé de algunas materias, cargo con mis experiencias y estoy interesado en aprender. Libertad, igualdad y fraternidad",FALSE,CdgnGonzalez,"",2014-10-02T21:23:10.000Z
2800840305,"@Mister_Wolf_0 El Congreso boliviano aprobó en junio de 2011 abandonar, a petición del Presidente Evo Morales, la Convención de la ONU contra las Drogas de 1961 en protesta porque no había despenalizado el masticado de la hoja de coca. @yuyuniznavas @udipopular",1384520078725632001,2021-04-20T14:51:24.000Z,es,0,0,0,0,Ciudadano Gonzalez,"Santiago, Chile ","Soy un aprendiz de todo, un maestro de nada, sé de algunas materias, cargo con mis experiencias y estoy interesado en aprender. Libertad, igualdad y fraternidad",FALSE,CdgnGonzalez,"",2014-10-02T21:23:10.000Z
298130258,La @udipopular no va a decir nada!? No se hace responsable?? https://t.co/CFhiyVd4K8,1384674788807950337,2021-04-21T01:06:10.000Z,es,0,0,0,0,FNR😷,"Santiago, Chile","",FALSE,chile_nativo,https://t.co/YXnzA4xtS7,2011-05-13T19:26:48.000Z
3027004960,Qe manera de haber bot en esta wea #ChileSinZurdos estara pagando bien la @udipopular?,1384274986525888518,2021-04-19T22:37:30.000Z,es,0,0,1,0,Prohibido Rendirse ✊,"","Incombustible Melomano, Caminante Resiliente, eterno sibarita, coleccionista de instantes. #RomanticoViajero #CarpeDiem",FALSE,StgoPeeledPati,"",2015-02-09T18:26:00.000Z
305379758,"@sebastianpinera gobierna con los miserables de la @udipopular , RENUNCIA PIÑERA!!",1384645939944636417,2021-04-20T23:11:32.000Z,es,0,0,0,0,Luis CASTILLO,"Temuco, Chile","“Servirse de un cargo público para enriquecimiento personal resulta no ya inmoral, sino criminal y abominable.”",FALSE,lugacastillo,"",2011-05-26T03:26:00.000Z
305379758,"@sebastianpinera lamentablemente sus bonos no están a mi alcance aunque estoy en el 40% más vulnerable, por eso quiero mi 3er retiro, deje de hacerle caso a la @udipopular y no vaya al @TRIBCONST_CHILE que no es objetivo porq la presi es su amiga",1384218723448356872,2021-04-19T18:53:55.000Z,es,0,0,0,0,Luis CASTILLO,"Temuco, Chile","“Servirse de un cargo público para enriquecimiento personal resulta no ya inmoral, sino criminal y abominable.”",FALSE,lugacastillo,"",2011-05-26T03:26:00.000Z
305379758,Un llamado a no votar por ningún @udipopular ni @RNchile y tampoco @evopoli que no apoye el 3er retiro,1384515267896745985,2021-04-20T14:32:17.000Z,es,0,0,0,0,Luis CASTILLO,"Temuco, Chile","“Servirse de un cargo público para enriquecimiento personal resulta no ya inmoral, sino criminal y abominable.”",FALSE,lugacastillo,"",2011-05-26T03:26:00.000Z
306505673,La @udipopular en todo su esplendor https://t.co/3ueQbddWda https://t.co/OoSSsKvBLx,1384602325038243840,2021-04-20T20:18:13.000Z,es,0,0,1,0,CHILENO..,SANTIAGO,"💙🤟
GOLPEAN A LA BESTIA HASTA Q LA BESTIA RESPONDE PARA DECIR Q LA BESTIA ES VIOLENTA",FALSE,Chileno9142,"",2011-05-28T00:34:57.000Z
3069046773,"Si, me he sentido discriminado por personas de la @udipopular, lo cuento en el @mercuriovalpo de hoy.

Lo importante es que sigo trabajando con más fuerza que nunca por todos los porteños.

Les comparto la nota

https://t.co/8ILziEEBhy https://t.co/JYILqkge2b",1384536562424287235,2021-04-20T15:56:54.000Z,es,0,0,2,1,Pedro Hidalgo,"Valparaíso, Chile","#CreoEnDios
Actualmente Candidato a #Concejal fuí Coordinador regional programas Barrios, Asesor Serviu #Valpo,Coordinador muni #Valpo 
#ValpoEsMejor 💪",FALSE,phidalgovalpo,"",2015-03-04T02:16:56.000Z
